1 , 1.2147824385884332
2 , 1.2507280506302574
3 , 1.3294101749607878
4 , 1.3832179394513164
5 , 1.4022402629772857
6 , 1.4088334135714584
7 , 1.4114052728896354
8 , 1.4125155730147154
9 , 1.413031264250053
10 , 1.4132834740093765
11 , 1.413411429155603
12 , 1.4134780756355738
13 , 1.4135134566197434
14 , 1.4135325024998069
15 , 1.4135428602734965
16 , 1.4135485357619277
17 , 1.4135516630091862
18 , 1.413553393300953
19 , 1.4135543536166917
20 , 1.4135548878183672
21 , 1.4135551854915225
22 , 1.4135553515759431
23 , 1.4135554443299174
24 , 1.4135554961676324
25 , 1.4135555251537926
26 , 1.4135555413684826
27 , 1.413555550441591
28 , 1.4135555555196808
29 , 1.41355555836229
30 , 1.4135555599537222
31 , 1.4135555608447672
32 , 1.4135555613436992
33 , 1.4135555616230864
34 , 1.4135555617795408
35 , 1.4135555618671565
36 , 1.413555561916223
37 , 1.413555561943702
38 , 1.4135555619590912
39 , 1.4135555619677094
40 , 1.4135555619725364
41 , 1.4135555619752393
42 , 1.4135555619767535
43 , 1.413555561977601
44 , 1.413555561978076
45 , 1.4135555619783422
46 , 1.413555561978491
47 , 1.4135555619785745
48 , 1.413555561978621
49 , 1.413555561978647
50 , 1.413555561978662
1 , 1.214782438585438
2 , 1.2507280506315301
3 , 1.3294101749626552
4 , 1.3832179394489348
5 , 1.4022402629740092
6 , 1.408833413568431
7 , 1.4114052728869497
8 , 1.4125155730122878
9 , 1.4130312642477996
10 , 1.413283474007236
11 , 1.413411429153535
12 , 1.4134780756335514
13 , 1.4135134566177503
14 , 1.4135325024978318
15 , 1.4135428602715323
16 , 1.4135485357599702
17 , 1.4135516630072336
18 , 1.4135533932990032
19 , 1.4135543536147432
20 , 1.41355488781642
21 , 1.4135551854895754
22 , 1.4135553515739965
23 , 1.4135554443279708
24 , 1.413555496165686
25 , 1.4135555251518463
26 , 1.4135555413665366
27 , 1.4135555504396444
28 , 1.4135555555177346
29 , 1.4135555583603434
30 , 1.4135555599517757
31 , 1.4135555608428207
32 , 1.413555561341753
33 , 1.41355556162114
34 , 1.4135555617775946
35 , 1.41355556186521
36 , 1.4135555619142768
37 , 1.4135555619417555
38 , 1.413555561957145
39 , 1.413555561965763
40 , 1.4135555619705902
41 , 1.4135555619732934
42 , 1.4135555619748073
43 , 1.413555561975655
44 , 1.41355556197613
45 , 1.413555561976396
46 , 1.413555561976545
47 , 1.4135555619766282
48 , 1.413555561976675
49 , 1.413555561976701
50 , 1.4135555619767155
1 , 1.2147824385864578
2 , 1.2507280506392457
3 , 1.3294101749818816
4 , 1.383217939465624
5 , 1.4022402629856887
6 , 1.4088334135771645
7 , 1.4114052728940643
8 , 1.4125155730184882
9 , 1.4130312642534655
10 , 1.4132834740125824
11 , 1.4134114291586886
12 , 1.413478075638587
13 , 1.4135134566227134
14 , 1.4135325025027505
15 , 1.413542860276424
16 , 1.4135485357648456
17 , 1.4135516630120986
18 , 1.4135533933038618
19 , 1.4135543536195985
20 , 1.413554887821273
21 , 1.4135551854944273
22 , 1.4135553515788473
23 , 1.4135554443328218
24 , 1.4135554961705366
25 , 1.4135555251566965
26 , 1.4135555413713865
27 , 1.4135555504444945
28 , 1.4135555555225843
29 , 1.4135555583651933
30 , 1.4135555599566254
31 , 1.4135555608476706
32 , 1.4135555613466029
33 , 1.4135555616259898
34 , 1.4135555617824442
35 , 1.41355556187006
36 , 1.413555561919127
37 , 1.4135555619466056
38 , 1.4135555619619944
39 , 1.413555561970613
40 , 1.4135555619754399
41 , 1.4135555619781432
42 , 1.413555561979657
43 , 1.4135555619805047
44 , 1.4135555619809794
45 , 1.4135555619812457
46 , 1.4135555619813944
47 , 1.413555561981478
48 , 1.4135555619815245
49 , 1.4135555619815507
50 , 1.4135555619815654
1 , 1.2147824385801516
2 , 1.2507280506429106
3 , 1.329410174994591
4 , 1.383217939470509
5 , 1.4022402629853818
6 , 1.4088334135748846
7 , 1.4114052728909978
8 , 1.412515573015074
9 , 1.4130312642498852
10 , 1.4132834740089175
11 , 1.4134114291549782
12 , 1.4134780756348522
13 , 1.4135134566189649
14 , 1.4135325024989938
15 , 1.4135428602726625
16 , 1.4135485357610815
17 , 1.4135516630083331
18 , 1.4135533933000957
19 , 1.4135543536158317
20 , 1.4135548878175057
21 , 1.4135551854906598
22 , 1.4135553515750798
23 , 1.4135554443290541
24 , 1.4135554961667691
25 , 1.4135555251529286
26 , 1.4135555413676186
27 , 1.4135555504407267
28 , 1.4135555555188168
29 , 1.413555558361426
30 , 1.413555559952858
31 , 1.413555560843903
32 , 1.4135555613428354
33 , 1.413555561622222
34 , 1.4135555617786766
35 , 1.4135555618662925
36 , 1.4135555619153588
37 , 1.4135555619428377
38 , 1.4135555619582267
39 , 1.4135555619668452
40 , 1.4135555619716722
41 , 1.4135555619743752
42 , 1.4135555619758893
43 , 1.413555561976737
44 , 1.413555561977212
45 , 1.413555561977478
46 , 1.413555561977627
47 , 1.4135555619777103
48 , 1.4135555619777571
49 , 1.4135555619777829
50 , 1.4135555619777977
1 , 1.214782438570059
2 , 1.2507280505945377
3 , 1.3294101749230416
4 , 1.3832179394350788
5 , 1.4022402629713757
6 , 1.4088334135693934
7 , 1.4114052728891953
8 , 1.4125155730150545
9 , 1.4130312642507996
10 , 1.4132834740103477
11 , 1.413411429156704
12 , 1.4134780756367502
13 , 1.413513456620965
14 , 1.4135325025010554
15 , 1.4135428602747608
16 , 1.4135485357632023
17 , 1.413551663010467
18 , 1.4135533933022373
19 , 1.413554353617978
20 , 1.4135548878196547
21 , 1.4135551854928106
22 , 1.4135553515772317
23 , 1.4135554443312064
24 , 1.4135554961689214
25 , 1.4135555251550818
26 , 1.4135555413697718
27 , 1.4135555504428798
28 , 1.4135555555209702
29 , 1.4135555583635788
30 , 1.4135555599550116
31 , 1.4135555608460562
32 , 1.4135555613449884
33 , 1.4135555616243758
34 , 1.4135555617808298
35 , 1.4135555618684457
36 , 1.4135555619175122
37 , 1.4135555619449909
38 , 1.4135555619603801
39 , 1.413555561968999
40 , 1.4135555619738254
41 , 1.4135555619765285
42 , 1.4135555619780424
43 , 1.4135555619788907
44 , 1.4135555619793654
45 , 1.4135555619796314
46 , 1.4135555619797804
47 , 1.413555561979864
48 , 1.4135555619799103
49 , 1.4135555619799365
50 , 1.4135555619799511
1 , 1.2147824385922859
2 , 1.2507280506266318
3 , 1.329410174943526
4 , 1.3832179394381705
5 , 1.4022402629704
6 , 1.408833413567864
7 , 1.411405272887695
8 , 1.4125155730136498
9 , 1.4130312642494727
10 , 1.413283474009074
11 , 1.413411429155464
12 , 1.413478075635532
13 , 1.4135134566197607
14 , 1.413532502499859
15 , 1.41354286027357
16 , 1.4135485357620143
17 , 1.4135516630092804
18 , 1.413553393301052
19 , 1.4135543536167932
20 , 1.4135548878184707
21 , 1.4135551854916275
22 , 1.413555351576048
23 , 1.413555444330023
24 , 1.4135554961677383
25 , 1.4135555251538983
26 , 1.4135555413685887
27 , 1.4135555504416963
28 , 1.413555555519787
29 , 1.4135555583623955
30 , 1.4135555599538279
31 , 1.413555560844873
32 , 1.4135555613438053
33 , 1.413555561623192
34 , 1.4135555617796467
35 , 1.4135555618672624
36 , 1.4135555619163291
37 , 1.4135555619438076
